date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-01-27,2020-02-03,223-222@8gg-r3f-wp9,,AutoZone,436 Hampton Ave,Pickens,SC,29671,US,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,198,146,"[40,29,32,20,40,21,16]","[0,0,0,0,0,0,0,4,1,3,4,6,1,3,4,4,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,2,3,1,8,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,3,6,0,6,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,1,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,5,6,4,5,3,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,3,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,3,0,0,0,2,0,0,0]",450770105022,"{""450770105022"":16,""450770104022"":9,""450770104031"":8,""450770105021"":7,""450770104024"":6,""450770107003"":6,""450770103003"":5,""450770107001"":5,""450770105011"":5,""450770101002"":4,""450770102002"":4,""450770107002"":4,""450770104011"":4,""371139705021"":4,""450219701001"":4,""450770104025"":4,""450770103001"":4,""450770104023"":4,""450450008001"":4,""450770111011"":4,""450070101042"":4,""370710309012"":4,""450770104021"":4,""450770109021"":4,""450770110023"":4,""450770102001"":4,""450770110011"":4}","{""45077010502"":29,""45077010402"":27,""45077010700"":13,""45077010200"":10,""45077010300"":8,""45077010403"":7,""45077010401"":6,""45077010601"":6,""45021970100"":4,""45077010902"":4,""45077010903"":4,""45077010100"":4,""45007010200"":4,""45007010104"":4,""45045001803"":4,""45007010401"":4,""45045000800"":4,""45077011001"":4,""45077010801"":4,""45077011101"":4,""37021002606"":4,""45077010501"":4}","{""450770105022"":14,""450770105021"":10,""450770104031"":10,""450770104025"":7,""450770104024"":5,""450770103003"":5,""450770104021"":5,""450770101002"":4,""450770105011"":4,""371139705021"":4,""450770104022"":4,""450450023042"":4,""450770102001"":4,""450770103001"":4,""450770109021"":4,""450770104012"":4,""450770111011"":4,""450770107003"":4,""450770104023"":4,""450450032011"":4,""450770102002"":4,""450450021082"":4,""450770108013"":4,""450770110011"":4,""450770107001"":4,""450770106011"":4,""450770110031"":4,""370710309012"":4,""450770107002"":4,""450770110023"":4,""450070101041"":4,""450450026081"":4}","{""US"":142}",7049.0,11.0,"{""<5"":12,""5-10"":85,""11-20"":36,""21-60"":28,""61-120"":14,""121-240"":17,"">240"":6}","{""Walmart"":13,""Dollar General"":7,""Ingles Markets"":6,""McDonald's"":5,""CVS"":4,""Spinx"":4,""Taco Bell"":4,""Hardee's"":4,""Arby's"":4,""HotSpot"":3,""Zaxby's"":3,""Family Dollar Stores"":3,""Advance Auto Parts"":2,""Harbor Freight Tools"":2,""Chick-fil-A"":2,""Dollar Tree"":2,""BI-LO"":2,""Domino's Pizza"":2,""Lowe's"":2,""Hobby Lobby Stores"":2}","{""Walmart"":49,""McDonald's"":28,""Ingles Markets"":24,""Dollar General"":20,""Hardee's"":15,""Spinx"":14,""CVS"":14,""HotSpot"":12,""Chick-fil-A"":12,""Shell Oil"":12,""QuikTrip"":10,""Arby's"":10,""Lowe's"":9,""Wendy's"":9,""Pizza Inn"":9,""Subway"":9,""Zaxby's"":8,""Burger King"":8,""Bojangles'"":8,""Dollar Tree"":8}","{""android"":102,""ios"":44}",,,,,,,AutoZone,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,34.879028,-82.702368,436 Hampton Ave,Pickens,SC,29671.0,US,18648785335.0,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""21:00""]], ""Sat"": [[""7:30"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-qmn-s5z,zzw-222@8gg-qmm-v75,The Rock Restaurant & Bar,171 Sliding Rock Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,27,17,"[2,6,1,3,4,7,4]","[0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0]",450770101001,"{""450830232011"":4,""450770102002"":4,""450770108032"":4,""450830224042"":4,""450830229002"":4,""450770101002"":4}","{""45083023201"":7,""45077010100"":4,""45083022404"":4}","{""450770101002"":4,""450450040021"":4}","{""US"":15}",31490.0,20.0,"{""<5"":0,""5-10"":10,""11-20"":4,""21-60"":8,""61-120"":1,""121-240"":1,"">240"":3}","{""Sunoco"":18,""Spinx"":14,""Stop-A-Minit"":9,""BI-LO"":5,""Walmart"":5,""Pure Barre"":5,""Dollar General"":5,""Chick-fil-A"":5,""Applebee's"":5,""Wells Fargo"":5,""Ingles Markets"":5,""Pizza Inn"":5,""Shell Oil"":5}","{""Walmart"":41,""Spinx"":35,""Dollar General"":29,""Sunoco"":29,""Ingles Markets"":24,""Stop-A-Minit"":18,""Taco Bell"":18,""BI-LO"":12,""Lowe's"":12,""KFC"":12,""QuikTrip"":12,""O'Reilly Auto Parts"":12,""Pizza Inn"":12,""Bojangles'"":12,""Shell Oil"":12,""Circle K Gas"":6,""Hyatt Place"":6,""Belk"":6,""Ross Stores"":6,""Pure Barre"":6}","{""android"":7,""ios"":9}",,,,,,zzw-222@8gg-qmm-v75,The Rock Restaurant & Bar,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,34.998978,-82.761616,171 Sliding Rock Rd,Pickens,SC,29671.0,US,18645073433.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""16:00""]] }","Bar or Pub,Late Night",,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-qnq-tgk,,Midway Baptist Church Graveyard,1200 Midway Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,3,3,"[0,0,1,0,0,0,2]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",450770104011,"{""450770104012"":4,""450070109001"":4}","{""45077010401"":4}","{""450770104012"":4}","{""US"":4}",,63.0,"{""<5"":0,""5-10"":1,""11-20"":0,""21-60"":0,""61-120"":2,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":4}",,,,,,,Midway Baptist Church Graveyard,,,Death Care Services,Cemeteries and Crematories,812220.0,34.962252,-82.687232,1200 Midway Rd,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,224-222@8gg-r3f-w8v,,CITGO,302 Hampton Ave,Pickens,SC,29671,US,SG_BRAND_7c5460a754eed20d94ec7348d148e8a4,CITGO,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,43,41,"[11,4,5,4,7,7,5]","[0,0,0,0,0,1,0,0,1,0,1,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0]",450770105022,"{""450770104023"":6,""450070104014"":4,""450770101002"":4,""450770104031"":4,""450770106012"":4,""450770102002"":4,""450770105021"":4}","{""45077010402"":7,""45077010700"":5,""45073030200"":4,""45077010902"":4,""45045002816"":4,""45077010602"":4,""45077010502"":4,""45077010100"":4,""45077010300"":4,""45077010401"":4}","{""450770107003"":4,""450770104025"":4,""450770111024"":4,""450770105022"":4}","{""US"":37}",8273.0,10.0,"{""<5"":0,""5-10"":25,""11-20"":2,""21-60"":14,""61-120"":1,""121-240"":1,"">240"":0}","{""Subway"":30,""Walmart"":16,""McDonald's"":9,""Stop-A-Minit"":5,""Zaxby's"":5,""Ingles Markets"":5,""CVS"":5,""Sam's Club"":5,""Jet's Pizza"":2,""Hyatt Place"":2,""Sonic"":2,""BI-LO"":2,""Planet Fitness"":2,""Roses Express"":2,""Freddy's Frozen Custard"":2,""Taco Bell"":2,""KFC"":2,""7-Eleven"":2,""Dollar General"":2,""Academy Sports + Outdoors"":2}","{""Walmart"":39,""Subway"":32,""McDonald's"":27,""Ingles Markets"":17,""Zaxby's"":15,""Spinx"":15,""Taco Bell"":12,""Dollar General"":12,""Stop-A-Minit"":10,""Wendy's"":10,""Hardee's"":10,""Burger King"":10,""CVS"":10,""Sam's Club"":10,""PetSmart"":7,""QuikTrip"":7,""Chick-fil-A"":7,""Outback Steakhouse"":7,""Arby's"":7,""Jimmy John's"":5}","{""android"":13,""ios"":24}",,,,,,,CITGO,SG_BRAND_7c5460a754eed20d94ec7348d148e8a4,CITGO,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,34.881821,-82.703183,302 Hampton Ave,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,226-222@8gg-r3b-h5z,,Twisted Skillet,102 W Main St,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,43,35,"[2,6,4,8,14,6,3]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0]",450770104023,"{""450279608022"":6,""450770104022"":6,""450770104024"":4,""450770105012"":4,""450770103002"":4,""450770109021"":4,""450770104021"":4,""450770105021"":4,""450770101001"":4}","{""45077010402"":9,""45077010401"":4,""45077010403"":4,""45077010502"":4,""45077010100"":4,""45077010501"":4}","{""450450039043"":4,""450770104022"":4,""450770105021"":4,""450770104024"":4,""450070101043"":4,""450070101032"":4,""450770104031"":4,""450770103002"":4,""450770109021"":4,""450279608022"":4,""420034610001"":4}","{""US"":34}",7559.0,21.0,"{""<5"":0,""5-10"":11,""11-20"":6,""21-60"":12,""61-120"":5,""121-240"":6,"">240"":3}","{""Walmart"":10,""Stop-A-Minit"":5,""Domino's Pizza"":5,""QuikTrip"":5,""Ingles Markets"":5,""Gulf Oil"":5,""Shell Oil"":5,""Belk"":3,""Kawasaki Motors"":3,""Cook Out"":3,""BP"":3,""Eggs Up Grill"":3,""Lowe's"":3,""Allstate Insurance"":3,""Prisma Health"":3,""Hampton"":3,""Zaxby's"":3,""Cato Fashions"":3,""Hardee's"":3,""Walgreens"":3}","{""Walmart"":26,""Ingles Markets"":20,""McDonald's"":20,""Chick-fil-A"":17,""Spinx"":17,""Stop-A-Minit"":14,""Domino's Pizza"":11,""Lowe's"":11,""Wendy's"":11,""QuikTrip"":11,""Pizza Inn"":11,""CVS"":11,""YMCA"":11,""Shell Oil"":11,""BI-LO"":9,""Cook Out"":9,""KFC"":9,""Walgreens"":9,""Burger King"":9,""AutoZone"":9}","{""android"":16,""ios"":18}",,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,2020-02-03,222-222@8gg-r3n-kcq,,HotSpot,2801 Gentry Memorial Hwy,Pickens,SC,29671,US,SG_BRAND_328e52ee086674fc,HotSpot,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,134,108,"[11,21,15,19,32,19,17]","[0,0,0,0,1,0,2,1,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,1,0,0,0,1,1,4,0,0,1,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,0,2,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,2,1,2,0,2,1,1,0,1,1,0,1,0,0,0,3,0,0,1,1,4,2,1,3,2,2,2,2,3,1,2,0,1,0,0,0,0,0,0,1,0,2,0,0,2,2,1,0,1,0,3,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,4,3,1,0,0,3,1,0,0,1,0]",450770104031,"{""450770104031"":17,""450770105022"":11,""450770110011"":10,""450770104011"":8,""450770107003"":7,""450770104023"":5,""450770105021"":5,""450770104024"":5,""450770109012"":5,""450770102002"":4,""450450023021"":4,""450770101002"":4,""450770104021"":4,""450070103001"":4,""450770106012"":4,""370710327021"":4,""450770104022"":4,""450770108042"":4}","{""45077010403"":17,""45077010402"":12,""45077010700"":12,""45077010502"":11,""45077011001"":6,""18053000800"":6,""45077010300"":4,""45077010903"":4,""45077010100"":4,""45077010601"":4,""45077010401"":4,""45073030602"":4,""45077010801"":4,""45077010804"":4}","{""450770104031"":14,""450770105022"":12,""450770107003"":11,""450770104023"":6,""450770102002"":5,""450770110011"":5,""450770109032"":4,""450770104021"":4,""450770106021"":4,""450770101002"":4,""450770104011"":4,""450070101021"":4,""450450039022"":4,""450770104024"":4,""450770110032"":4,""450770110023"":4,""450770112041"":4,""450770111021"":4,""450770104025"":4,""370810162051"":4,""450770106011"":4,""450770105021"":4}","{""US"":106}",5613.0,6.0,"{""<5"":20,""5-10"":86,""11-20"":16,""21-60"":12,""61-120"":0,""121-240"":0,"">240"":0}","{""Walmart"":30,""McDonald's"":13,""Spinx"":8,""Ingles Markets"":6,""Zaxby's"":5,""Dollar General"":4,""Wendy's"":4,""AutoZone"":4,""Belk"":3,""Shell Oil"":3,""Stop-A-Minit"":2,""BP"":2,""Lowe's"":2,""The Home Depot"":2,""76"":2,""QuikTrip"":2,""Chick-fil-A"":2,""Hardee's"":2,""Walgreens"":2,""Burger King"":2}","{""Walmart"":61,""McDonald's"":33,""Spinx"":28,""Ingles Markets"":20,""QuikTrip"":19,""Shell Oil"":16,""Wendy's"":15,""Zaxby's"":15,""Dollar General"":14,""AutoZone"":14,""Burger King"":12,""CVS"":12,""Lowe's"":10,""Dollar Tree"":10,""The Home Depot"":9,""Hardee's"":9,""Stop-A-Minit"":8,""Belk"":7,""Chick-fil-A"":7,""Bojangles'"":7}","{""android"":66,""ios"":42}",,,,,,,HotSpot,SG_BRAND_328e52ee086674fc,HotSpot,Grocery Stores,Convenience Stores,445120.0,34.872646,-82.694457,2801 Gentry Memorial Hwy,Pickens,SC,29671.0,US,18648783367.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r3f-w8v,,Hardee's,308 Hampton Ave,Pickens,SC,29671,US,SG_BRAND_2b6b8e67fe1433e4f73bbe2c306fb330,Hardee's,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,85,69,"[13,9,12,12,11,11,17]","[0,0,0,0,0,1,1,4,0,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0]",450770105022,"{""450770105021"":8,""450770104031"":6,""450770105022"":6,""450770104022"":5,""450770104024"":4,""450770104011"":4,""450770106021"":4,""450770103001"":4,""450770108013"":4,""450450041021"":4,""450770104012"":4,""450770102002"":4,""450770103002"":4,""450770104023"":4}","{""45077010402"":14,""45077010502"":10,""45077010300"":8,""45077010401"":7,""45077010403"":7,""45045003201"":4,""45077010801"":4,""45045004102"":4,""45021970401"":4,""45077010200"":4,""45077011001"":4}","{""450770105022"":6,""450770105011"":5,""450770104031"":5,""450770103003"":4,""450770102002"":4,""450770106021"":4,""450770110011"":4,""450070101032"":4,""450450028081"":4,""450770106011"":4,""450770105021"":4,""450770109011"":4,""450770104012"":4,""450770104024"":4,""450770110031"":4,""450770104011"":4,""450770104023"":4,""450770108013"":4}","{""US"":68}",7002.0,7.0,"{""<5"":5,""5-10"":50,""11-20"":10,""21-60"":15,""61-120"":3,""121-240"":0,"">240"":2}","{""Walmart"":17,""McDonald's"":11,""Shell Oil"":8,""AutoZone"":6,""Advance Auto Parts"":5,""Spinx"":5,""Stop-A-Minit"":4,""CVS"":4,""Applebee's"":2,""Zaxby's"":2,""Ingles Markets"":2,""YMCA"":2,""Bojangles'"":2,""Circle K Gas"":1,""Belk"":1,""BI-LO"":1,""Planet Fitness"":1,""Cook Out"":1,""Olive Garden"":1,""Simon mall"":1}","{""Walmart"":43,""McDonald's"":39,""Ingles Markets"":20,""Chick-fil-A"":19,""Spinx"":19,""Burger King"":17,""Arby's"":17,""Stop-A-Minit"":16,""Bojangles'"":16,""Shell Oil"":16,""Wendy's"":14,""Dollar General"":13,""HotSpot"":13,""Zaxby's"":13,""CVS"":13,""AutoZone"":12,""PetSmart"":10,""Lowe's"":9,""YMCA"":9,""Walgreens"":7}","{""android"":38,""ios"":28}",,,,,,,Hardee's,SG_BRAND_2b6b8e67fe1433e4f73bbe2c306fb330,Hardee's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,34.881443,-82.703121,308 Hampton Ave,Pickens,SC,29671.0,US,18648789313.0,"{ ""Mon"": [[""5:00"", ""22:00""]], ""Tue"": [[""5:00"", ""22:00""]], ""Wed"": [[""5:00"", ""22:00""]], ""Thu"": [[""5:00"", ""22:00""]], ""Fri"": [[""5:00"", ""22:00""]], ""Sat"": [[""5:00"", ""22:00""]], ""Sun"": [[""5:00"", ""22:00""]] }","Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-r3b-tn5,,Secona Baptist Church,234 Secona Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,23,17,"[1,0,4,2,7,0,9]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0]",450770104024,"{""450770104031"":4,""450770104024"":4,""450770104022"":4,""450770106021"":4}","{""45077010300"":4,""45077010502"":4,""45077010402"":4}","{""450770103001"":7,""450770105021"":4,""450450035001"":4,""450770106021"":4,""450770106023"":4,""450770104022"":4,""450770104024"":4}","{""US"":17}",4737.0,24.0,"{""<5"":1,""5-10"":4,""11-20"":5,""21-60"":9,""61-120"":4,""121-240"":0,"">240"":0}","{""Belk"":5,""Stop-A-Minit"":5,""Academy Sports + Outdoors"":5,""Ingles Markets"":5,""McDonald's"":5,""Waffle House"":5,""CVS"":5,""YMCA"":5}","{""Walmart"":29,""Wendy's"":18,""Burger King"":18,""Ingles Markets"":18,""McDonald's"":18,""Hobby Lobby Stores"":12,""HotSpot"":12,""Academy Sports + Outdoors"":12,""Pizza Inn"":12,""CVS"":12,""YMCA"":12,""Marathon"":12,""Sunoco"":12,""Belk"":6,""BI-LO"":6,""Golden Corral"":6,""Sheraton Hotels & Resorts"":6,""Stop-A-Minit"":6,""Domino's Pizza"":6,""Taco Bell"":6}","{""android"":8,""ios"":7}",,,,,,,Secona Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,34.876482,-82.719767,234 Secona Rd,Pickens,SC,29671.0,US,18648783816.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r2k-jqf,,Calvary Chapel Pickens,834 Red Hill Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,1,1,"[0,0,0,0,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]",450770104012,{},{},{},{},,35.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":1,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Calvary Chapel Pickens,,,Religious Organizations,Religious Organizations,813110.0,34.89541,-82.753087,834 Red Hill Rd,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-r3b-t5f,,Batson Equipment Sales,950 W Main St,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,7,7,"[1,1,0,2,3,0,0]","[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104024,"{""450770103001"":4}","{""45077011003"":4}","{""450450024033"":4}","{""US"":4}",16287.0,9.0,"{""<5"":0,""5-10"":6,""11-20"":0,""21-60"":1,""61-120"":0,""121-240"":0,"">240"":0}","{""Lowe's"":14,""7-Eleven"":14,""Popeyes Louisiana Kitchen"":14,""Burger King"":14,""Ingles Markets"":14,""Pizza Inn"":14,""CVS"":14,""AutoZone"":14,""Spinx"":14}","{""Burger King"":57,""Ingles Markets"":57,""Spinx"":43,""Subway"":43,""Walmart"":29,""Lowe's"":29,""Ace Hardware"":29,""CVS"":29,""Outback Steakhouse"":29,""Mellow Mushroom"":14,""KFC"":14,""The Home Depot"":14,""7-Eleven"":14,""Popeyes Louisiana Kitchen"":14,""Dollar General"":14,""Sam's Club Fuel Center"":14,""Suzuki"":14,""QuikTrip"":14,""Fastenal"":14,""Workout Anytime"":14}","{""android"":6,""ios"":0}",,,,,,,Batson Equipment Sales,,,"Machinery, Equipment, and Supplies Merchant Wholesalers",Farm and Garden Machinery and Equipment Merchant Wholesalers,423820.0,34.878748,-82.723566,950 W Main St,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
